idHistory,vehicle_type,vehicle_name,fuel_type,machine_capacity,daily_emission,distance,location,location_address,time_used,time_travel,user_id,avg_daily_emission,avg_distance_user,motor_counts,mobil_counts,challenge_id,chal_name
f9c6ce30-f356-4ad4-b329-78403c9b747f,mobil,Daihatsu Xenia,Pertamax,125,4522152,31768,Bebek Kerto Jalibar Kepanjen,"Jalan Raya Pepen, RT.02/RW.01, Pepen, Mojosari, Malang Regency, East Java, Indonesia",2023-08-02 00:00:00,42,3c355b38-01b2-4080-8a1e-9d3cc1f64241,2841252.4,26620.9,3,7,CHALLENGE011,Green Groceries
af1b6962-515d-41f7-a98b-34b0dd9f3102,mobil,Mitsubishi Pajero,Pertamax Turbo,125,1479898,30570,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-03-02 00:00:00,1,44adc61e-26fe-437e-8a7b-d62d035ce5c1,2855933.6,26723.0,5,5,CHALLENGE005,Park and Walk
e3a9c51a-26f7-4581-b3b5-e1a65ac3074f,sepeda motor,Honda Beat,Shell Super,200,2386831,772,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-12 00:00:00,113,f2d20b1b-34ea-4dd5-bd33-06277897ce89,2495486.4,25617.3,5,5,CHALLENGE001,Eco Commuter
c5fdfb27-7c3d-40ae-8899-971f29c89e0d,mobil,Honda Brio,Diesel,1000,1339618,31769,Nur Cahyono,"Jalan Randupitu-Gunung Gangsir, Randu Pitu, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-03-28 00:00:00,199,11c40027-0c39-42b0-9f2c-7f689a4fe902,2604622.2,28674.7,4,6,CHALLENGE009,Local Living
15d63ae7-e296-4a37-830a-8facd2b1c943,mobil,Toyota Avanza,Pertamax Turbo,2000,2506480,17317,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-02-05 00:00:00,142,913faf2b-3f75-4281-b76d-a62e69c2673c,3264225.0,24096.8,6,4,CHALLENGE024,Public Transport Experiment
74fd3b81-40c5-49a9-8ec9-89176b942e17,sepeda motor,Suzuki GSX,Diesel,1500,749216,22930,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-08-29 00:00:00,67,e52bbdde-0fa9-47e5-9d9a-4e7eef0f6c1d,2742926.4,26883.1,7,3,CHALLENGE020,Shop Local
2261c8d0-4759-43a0-b736-3c3cae36c5f6,sepeda motor,Vespa Sprint,Diesel,1500,3335233,29629,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-20 00:00:00,54,a73a0143-1563-4e72-9b63-9a2f81120e5c,2136457.0,32746.4,7,3,CHALLENGE002,Vehicle Switch Challenge
6f58fb99-70e6-4a8d-8027-cc311d12c055,sepeda motor,Suzuki GSX,Diesel,1500,3284936,37054,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-05-14 00:00:00,162,3c355b38-01b2-4080-8a1e-9d3cc1f64241,2841252.4,26620.9,3,7,CHALLENGE020,Shop Local
25bbef4d-88f5-4014-b5ed-129ce71821e8,mobil,Honda Brio,Shell Super,125,3046295,5226,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-14 00:00:00,45,f3bbceec-1278-4588-88d8-a642942b8a99,3223008.9,20298.5,5,5,CHALLENGE010,Carbon Saver
ff0ddbfa-8fb1-4798-89cd-4b1d138bcccb,mobil,Honda Brio,Pertalite,250,4593515,41465,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-08-03 00:00:00,101,d46bd423-0f44-4f70-8299-6a6f36996a0e,2668304.0,31030.3,6,4,CHALLENGE027,Eco Friend Meetup
c106a881-45b3-4cb9-ba88-06b5de34c4ff,mobil,Toyota Avanza,Shell Super,250,2845371,7882,gubeng,"Surabaya, Jawa Timur",2023-08-20 00:00:00,91,913faf2b-3f75-4281-b76d-a62e69c2673c,3264225.0,24096.8,6,4,CHALLENGE029,Ride Share
a1a6c537-361d-4db8-a08a-223eb6b7626b,sepeda motor,Yamaha NMAX,Pertamax,200,3990143,42099,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-02 00:00:00,198,44adc61e-26fe-437e-8a7b-d62d035ce5c1,2855933.6,26723.0,5,5,CHALLENGE022,One Car-Free Day
a0840cfb-eb56-45a4-9d22-83c7c28909c7,sepeda motor,Kawasaki Ninja,Pertalite,100,58703,16132,"UPN ""Veteran"" Jawa Timur","Jalan Rungkut Madya, Gunung Anyar, Surabaya, East Java, Indonesia",2023-02-10 00:00:00,126,9c800aaa-c130-4867-a482-52e43f5f8c26,2672462.4,17401.3,5,5,CHALLENGE020,Shop Local
a9599c55-6127-4ba4-96a3-d30c03d0fdf7,sepeda motor,Vespa Sprint,Shell Super,150,1888611,41937,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-25 00:00:00,185,7274d003-1e91-472f-ae5d-3a3e0ec3a15e,2129000.9,30885.5,4,6,CHALLENGE013,Nature Stroll
ff519761-8a22-4d11-845f-b0c2445f0acd,mobil,Daihatsu Xenia,Pertalite,125,990847,2249,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-07-13 00:00:00,105,42b75f4f-3c99-41d6-97b3-785f22e4f740,2185134.4,16114.2,8,2,CHALLENGE009,Local Living
6770f914-e88c-4903-a959-2fb1e25a30fc,mobil,Toyota Avanza,Pertalite,1200,3277033,26550,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-19 00:00:00,6,4c03627a-b9ad-4b3d-b323-4eb5ae87453a,2833235.2,25801.9,3,7,CHALLENGE016,School or Workplace Stroll
433d10af-a26a-42fd-8bc6-43c7022caf10,mobil,Toyota Avanza,Shell Super,250,3582002,14281,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-11-05 00:00:00,151,63d72d20-95e8-420d-99c0-71225e2d7dd0,3112951.2,13802.0,5,5,CHALLENGE018,Eco-Friendly Errand
d1f3025f-3097-45ef-babe-dc01b761aab3,sepeda motor,Vespa Sprint,Pertamax,1000,2254082,35407,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-26 00:00:00,55,25ef494f-572a-4d00-8f7b-010cea2a3ad5,2768910.4,27999.4,6,4,CHALLENGE029,Ride Share
113f4c01-3cfd-471a-88df-d5c9b17ae1fe,mobil,Toyota Avanza,Diesel,200,3349368,46807,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-02-07 00:00:00,161,a73a0143-1563-4e72-9b63-9a2f81120e5c,2136457.0,32746.4,7,3,CHALLENGE016,School or Workplace Stroll
7c77b849-4cfc-4a35-a36c-95ddd4fd51d2,sepeda motor,Yamaha NMAX,Pertamax Turbo,1800,2325769,32105,gubeng,"Surabaya, Jawa Timur",2023-03-17 00:00:00,119,73086764-4d98-4b9b-b379-f92b6e34220f,2346223.3,19315.4,5,5,CHALLENGE024,Public Transport Experiment
a35c45cc-f6f3-48b8-9066-4a6eb1409d5f,mobil,Toyota Avanza,Pertamax,2000,1290724,10823,SDN 19 Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-05-20 00:00:00,196,12ccb230-5b6e-49cf-b22c-a7726ee6b454,2151183.3,19368.6,5,5,CHALLENGE029,Ride Share
e5fdd0ee-866f-4dc6-b813-74d8df1c7825,mobil,Daihatsu Xenia,Pertamax,250,2722081,41034,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-22 00:00:00,69,e1f60cb4-b14b-430c-bd4d-ec51550826f0,2688919.3,26689.5,5,5,CHALLENGE002,Vehicle Switch Challenge
e613d37d-ee28-4a5a-9a8c-68b8f2e9a0f0,sepeda motor,Honda Beat,Pertamax Turbo,1200,1709881,39063,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-25 00:00:00,71,68d4379a-3450-44a1-9fff-f08e57ba5b8f,1956147.4,31332.1,6,4,CHALLENGE004,Zero Emissions Day
a55d2e89-c741-442a-a5ff-754039e23681,mobil,Honda Brio,Pertamax,150,4108523,47306,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-12-04 00:00:00,171,44adc61e-26fe-437e-8a7b-d62d035ce5c1,2855933.6,26723.0,5,5,CHALLENGE015,Eco Grocer
16c9dacb-060d-4e77-aa0b-276f7f15c721,sepeda motor,Kawasaki Ninja,Pertalite,1800,3464671,1026,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-12 00:00:00,121,93528ae0-ee20-4aa3-806c-acb9ae103dca,2225321.8,23862.4,6,4,CHALLENGE012,Weekend Warrior
4e224bf6-a31d-4a83-9b74-639522aae6fd,mobil,Toyota Avanza,Shell Super,1500,531912,1402,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-12-31 00:00:00,34,72b17578-7730-4bfd-bbca-f65f453effec,2079180.2,14673.1,4,6,CHALLENGE020,Shop Local
bb976104-e29a-4c07-ba94-1e0cf6703dd4,mobil,Mitsubishi Pajero,Pertamax Turbo,1000,3247271,23429,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-07-04 00:00:00,51,f3bbceec-1278-4588-88d8-a642942b8a99,3223008.9,20298.5,5,5,CHALLENGE028,Cycle Commute Challenge
5cb602a1-9aae-44ac-8274-cce45f991fa2,mobil,Mitsubishi Pajero,Diesel,2000,1874331,19664,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-03-28 00:00:00,45,3e348b6c-5b33-4178-aabd-92a3b0a00523,2222908.0,23188.8,5,5,CHALLENGE013,Nature Stroll
25ab189c-be8c-4e3c-a479-721ac8bbeb7e,mobil,Honda Brio,Diesel,2000,3836688,7109,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-09-19 00:00:00,149,9e79b7ba-6fe1-4872-be49-41388a175aac,2631645.2,20409.3,5,5,CHALLENGE024,Public Transport Experiment
9747e4c9-8b65-47b6-af88-c9359f5be4c1,sepeda motor,Honda Beat,Pertamax,100,3907002,42303,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-07-20 00:00:00,159,e101eb75-7ac2-4f71-b98f-b7559621e8fd,2328302.0,27607.0,6,4,CHALLENGE006,Car-Free Commute
dbd2eb76-86b9-4ca1-83f7-d76b743931bd,sepeda motor,Suzuki GSX,Shell Super,1800,3169107,21845,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-11-01 00:00:00,93,63d72d20-95e8-420d-99c0-71225e2d7dd0,3112951.2,13802.0,5,5,CHALLENGE015,Eco Grocer
2cfdfb57-eb35-4db9-a866-c2fc17340dec,mobil,Suzuki Ertiga,Diesel,125,4539125,6540,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-03-11 00:00:00,9,4b795e99-d13a-4fec-bd14-5b1b13d450f6,2821447.2,24000.9,2,8,CHALLENGE006,Car-Free Commute
85c5bba2-b3d1-41e6-ae15-8197034ad06a,sepeda motor,Yamaha NMAX,Diesel,150,4447954,38009,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-17 00:00:00,123,0e1e4fb5-04cc-4e0d-bbc3-4cfc1e970074,2940243.8,19111.9,7,3,CHALLENGE016,School or Workplace Stroll
c437566a-2088-4abc-a3aa-59cd982b9cd1,mobil,Mitsubishi Pajero,Diesel,1500,1588873,39009,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-18 00:00:00,147,dab5ed14-ba64-4c4d-a80b-263f258566f0,2823934.3,22951.9,4,6,CHALLENGE013,Nature Stroll
95413426-d586-4d91-9e67-d3887e68784e,sepeda motor,Suzuki GSX,Pertalite,1500,2972140,45940,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-04 00:00:00,64,11a28650-9e1f-4fa5-bb0e-621c51bd9770,3439949.8,25863.8,2,8,CHALLENGE009,Local Living
65567eb3-d2dd-48fb-8d3f-d01fe9db7918,mobil,Suzuki Ertiga,Shell Super,1000,2242604,27751,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-07-10 00:00:00,186,3e348b6c-5b33-4178-aabd-92a3b0a00523,2222908.0,23188.8,5,5,CHALLENGE022,One Car-Free Day
741b8276-8355-47b4-a543-b7be0f8d974f,mobil,Daihatsu Xenia,Diesel,100,4663323,14913,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-10-25 00:00:00,92,7274d003-1e91-472f-ae5d-3a3e0ec3a15e,2129000.9,30885.5,4,6,CHALLENGE003,Green Mile
38e47336-92e9-4fe4-a575-8868e8929b54,sepeda motor,Yamaha NMAX,Shell Super,1200,2656099,18796,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-08-04 00:00:00,90,0e1e4fb5-04cc-4e0d-bbc3-4cfc1e970074,2940243.8,19111.9,7,3,CHALLENGE029,Ride Share
6c1a2796-8110-4c36-b0ec-0d8d03c5cfd0,sepeda motor,Yamaha NMAX,Pertalite,2000,4083832,22094,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-09-20 00:00:00,74,a73a0143-1563-4e72-9b63-9a2f81120e5c,2136457.0,32746.4,7,3,CHALLENGE004,Zero Emissions Day
0c755e08-9ec6-4302-9c09-f1f1a07730d4,sepeda motor,Suzuki GSX,Pertamax Turbo,1800,2701831,26118,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-05-31 00:00:00,186,7ee010d6-7f51-4a67-bf6b-7e8e334707f2,2066615.8,27371.9,3,7,CHALLENGE018,Eco-Friendly Errand
26879cfc-e8e3-45f9-aadb-8d9db75c3bcc,mobil,Toyota Avanza,Pertamax Turbo,1500,649994,47865,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-08 00:00:00,72,47b8a1b3-8f4b-4214-8c48-b162e3ee2962,2779171.8,28961.0,7,3,CHALLENGE028,Cycle Commute Challenge
996c0523-9fe3-40cb-9696-775e51485d27,mobil,Mitsubishi Pajero,Pertamax,1000,1743018,14086,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-06-19 00:00:00,188,ac5bff56-cc41-44db-a652-237baf3bf879,2035031.4,18210.8,6,4,CHALLENGE006,Car-Free Commute
f3b1d139-5b0a-4c5e-a5d9-c403e242f8ac,mobil,Mitsubishi Pajero,Shell Super,1800,3091218,41604,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-07-11 00:00:00,157,df863306-cf1b-4cb6-9d46-db6725923dd5,1879617.5,22828.4,6,4,CHALLENGE013,Nature Stroll
4525d1be-2e15-497e-83c7-09c8b61b1544,sepeda motor,Yamaha NMAX,Pertamax,250,3216813,34440,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-11-05 00:00:00,131,3c355b38-01b2-4080-8a1e-9d3cc1f64241,2841252.4,26620.9,3,7,CHALLENGE009,Local Living
6a3411f1-e451-4715-82ef-7da80c082f47,mobil,Mitsubishi Pajero,Pertalite,2000,3858525,17065,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-02-14 00:00:00,188,dab5ed14-ba64-4c4d-a80b-263f258566f0,2823934.3,22951.9,4,6,CHALLENGE002,Vehicle Switch Challenge
56b0cfd1-dfcd-432c-8290-b1ce2f1b5d78,sepeda motor,Honda Beat,Pertalite,1200,1244917,5709,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-01-31 00:00:00,135,97092f87-2504-4951-b43a-30eeb35f3631,2563065.8,24507.6,6,4,CHALLENGE022,One Car-Free Day
1c1f87db-4978-4a64-a1dc-51238b5e8bdc,mobil,Suzuki Ertiga,Shell Super,1000,3588257,5925,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-04-10 00:00:00,179,1c4436a8-be58-49b3-825a-758b337f3c06,2687078.2,26056.5,3,7,CHALLENGE006,Car-Free Commute
e421b571-a0d3-483d-be60-56e8cfd4cb02,mobil,Suzuki Ertiga,Shell Super,1500,4087936,17146,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-07-29 00:00:00,38,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE010,Carbon Saver
191f2734-1624-45f7-a172-4f9aa54b3fc7,mobil,Suzuki Ertiga,Pertamax,1200,4234683,46547,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-09-26 00:00:00,32,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE013,Nature Stroll
db833009-7a81-4580-8fa6-1160533a35da,mobil,Daihatsu Xenia,Shell Super,1200,2462721,44892,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-08-10 00:00:00,77,b0414303-e203-46f3-b27a-1983d305c372,2780638.8,24871.6,7,3,CHALLENGE004,Zero Emissions Day
0618fc03-64fc-4205-be92-508d50e3a006,mobil,Toyota Avanza,Diesel,125,4952893,40006,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-07-16 00:00:00,16,f3bbceec-1278-4588-88d8-a642942b8a99,3223008.9,20298.5,5,5,CHALLENGE012,Weekend Warrior
7f61201d-a443-4564-a5a6-236c5b0721be,mobil,Honda Brio,Pertamax Turbo,250,3223853,7428,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-11 00:00:00,152,9761941f-4c75-4208-8552-c77ce1fc9e57,2799837.2,27666.1,5,5,CHALLENGE011,Green Groceries
5ee9d842-db93-4129-8799-500d1be48b26,sepeda motor,Kawasaki Ninja,Pertalite,125,384110,35903,Stasiun Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-04-27 00:00:00,10,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE003,Green Mile
a522b907-1a26-4a3d-886a-8ad49efe7d70,sepeda motor,Kawasaki Ninja,Pertamax Turbo,1500,1233687,42532,ALANA MALANG PROJECTOR | Pusat Sewa Lcd Proyektor Infocus dan Rental Screen Murah,"Jalan Raya Candi II, Karangbesuki, Malang City, East Java, Indonesia",2023-03-11 00:00:00,6,11c40027-0c39-42b0-9f2c-7f689a4fe902,2604622.2,28674.7,4,6,CHALLENGE015,Eco Grocer
3132fe2f-2b75-464a-8286-b347af6691ed,sepeda motor,Suzuki GSX,Pertamax Turbo,125,4796360,16748,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-05 00:00:00,7,e52bbdde-0fa9-47e5-9d9a-4e7eef0f6c1d,2742926.4,26883.1,7,3,CHALLENGE010,Carbon Saver
9b316703-ab33-4351-be4d-eed27d9e6c0a,sepeda motor,Yamaha NMAX,Pertamax,150,1268760,45480,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-06-19 00:00:00,189,73086764-4d98-4b9b-b379-f92b6e34220f,2346223.3,19315.4,5,5,CHALLENGE015,Eco Grocer
214350f9-3479-4717-829c-88122233cc32,sepeda motor,Suzuki GSX,Shell Super,2000,3280605,14547,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-30 00:00:00,61,3e348b6c-5b33-4178-aabd-92a3b0a00523,2222908.0,23188.8,5,5,CHALLENGE003,Green Mile
00b31fbc-c545-4c58-a3a7-08aa94493caa,mobil,Suzuki Ertiga,Shell Super,1200,4588701,19171,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-03-05 00:00:00,101,2a51c890-9272-4c63-a4e6-4614e3e74863,2851157.7,22206.3,6,4,CHALLENGE024,Public Transport Experiment
fdd63674-1755-4134-a60c-08b8cfa78818,mobil,Toyota Avanza,Pertamax Turbo,200,1977607,28025,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-06-07 00:00:00,92,e101eb75-7ac2-4f71-b98f-b7559621e8fd,2328302.0,27607.0,6,4,CHALLENGE029,Ride Share
ac294253-92d2-41bf-9a90-2212211fa717,sepeda motor,Suzuki GSX,Pertalite,125,2204961,11153,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-04-15 00:00:00,185,2a51c890-9272-4c63-a4e6-4614e3e74863,2851157.7,22206.3,6,4,CHALLENGE002,Vehicle Switch Challenge
ed4d8be3-ef26-4a57-a08d-8ea351f7990b,mobil,Honda Brio,Pertalite,1000,4104002,45137,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-18 00:00:00,169,d46bd423-0f44-4f70-8299-6a6f36996a0e,2668304.0,31030.3,6,4,CHALLENGE024,Public Transport Experiment
a05a75af-f865-4eed-9b84-3b78800cb200,sepeda motor,Suzuki GSX,Shell Super,1000,2257628,2478,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-05-22 00:00:00,2,47b8a1b3-8f4b-4214-8c48-b162e3ee2962,2779171.8,28961.0,7,3,CHALLENGE015,Eco Grocer
04b1a4e5-81f6-4c81-ac0f-159b0f2f4bc5,mobil,Daihatsu Xenia,Diesel,1500,592436,28542,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-12-19 00:00:00,168,73086764-4d98-4b9b-b379-f92b6e34220f,2346223.3,19315.4,5,5,CHALLENGE004,Zero Emissions Day
b57b3649-8743-4479-b263-cf4420c436cd,sepeda motor,Vespa Sprint,Diesel,150,3385723,27670,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-07-15 00:00:00,62,dab5ed14-ba64-4c4d-a80b-263f258566f0,2823934.3,22951.9,4,6,CHALLENGE009,Local Living
4f138834-d4c3-4729-bf1d-0d6bf52d61c2,sepeda motor,Honda Beat,Pertalite,1200,4699724,49063,RSUD KANJURUHAN KAB. MALANG,"Jalan Panji, Krajan, Panggungrejo, Malang Regency, East Java, Indonesia",2023-01-31 00:00:00,167,9761941f-4c75-4208-8552-c77ce1fc9e57,2799837.2,27666.1,5,5,CHALLENGE016,School or Workplace Stroll
32b9eaf1-9414-4dd7-a44c-db1ddf7a242d,sepeda motor,Kawasaki Ninja,Pertalite,200,182783,17036,Warkop Pak Min,"Turus, Ternyang, Malang Regency, East Java, Indonesia",2023-06-15 00:00:00,90,e1f60cb4-b14b-430c-bd4d-ec51550826f0,2688919.3,26689.5,5,5,CHALLENGE004,Zero Emissions Day
27bbc218-8353-4a7c-a144-ff9ac27f3b5b,mobil,Honda Brio,Shell Super,125,2320215,37091,Terminal Arjosari Malang,"Jalan Raden Intan, Arjosari, Malang City, East Java, Indonesia",2023-01-13 00:00:00,148,72b17578-7730-4bfd-bbca-f65f453effec,2079180.2,14673.1,4,6,CHALLENGE024,Public Transport Experiment
89e98406-a010-421d-9a19-b3c6b44414a6,mobil,Suzuki Ertiga,Pertamax,1800,3352949,39776,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-08-21 00:00:00,63,e52bbdde-0fa9-47e5-9d9a-4e7eef0f6c1d,2742926.4,26883.1,7,3,CHALLENGE018,Eco-Friendly Errand
e4d18d8a-e618-4722-b4b9-5998a9d28bb1,mobil,Toyota Avanza,Pertalite,250,2688217,35558,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-11-11 00:00:00,85,7ee010d6-7f51-4a67-bf6b-7e8e334707f2,2066615.8,27371.9,3,7,CHALLENGE020,Shop Local
ea4fc2d8-98e8-420e-af6f-139d5ee999da,mobil,Suzuki Ertiga,Pertamax,200,2704624,17213,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-07-10 00:00:00,31,11a28650-9e1f-4fa5-bb0e-621c51bd9770,3439949.8,25863.8,2,8,CHALLENGE005,Park and Walk
01a85804-8e1a-40bb-b2a0-99e5b076b9f2,sepeda motor,Suzuki GSX,Pertalite,1200,4140490,9366,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-06-24 00:00:00,190,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE002,Vehicle Switch Challenge
c092adca-f34c-4f6b-a5c4-75fafcf317c2,mobil,Mitsubishi Pajero,Diesel,200,59520,40220,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-25 00:00:00,41,68d4379a-3450-44a1-9fff-f08e57ba5b8f,1956147.4,31332.1,6,4,CHALLENGE016,School or Workplace Stroll
c74f7f47-c567-4adb-b417-2e13facf4e3b,sepeda motor,Suzuki GSX,Pertalite,1500,4124455,10213,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-22 00:00:00,139,8d5a2d4f-d4f9-4f64-a322-0de2c628ea80,2539784.3,27465.3,7,3,CHALLENGE003,Green Mile
9c5c3085-0a85-4f17-9556-732cc1106ba2,mobil,Suzuki Ertiga,Shell Super,2000,4594934,46684,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-19 00:00:00,71,dab5ed14-ba64-4c4d-a80b-263f258566f0,2823934.3,22951.9,4,6,CHALLENGE012,Weekend Warrior
8179f78b-4b85-4819-a6b9-9af96e4ad875,sepeda motor,Kawasaki Ninja,Shell Super,125,1203082,21051,Gubeng,"Surabaya, East Java, Indonesia",2023-04-15 00:00:00,153,42b75f4f-3c99-41d6-97b3-785f22e4f740,2185134.4,16114.2,8,2,CHALLENGE006,Car-Free Commute
