idHistory,vehicle_type,vehicle_name,fuel_type,machine_capacity,daily_emission,distance,location,location_address,time_used,time_travel,user_id
c092adca-f34c-4f6b-a5c4-75fafcf317c2,mobil,Mitsubishi Pajero,Diesel,200,59520,40220,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-25 00:00:00,41,
c74f7f47-c567-4adb-b417-2e13facf4e3b,sepeda motor,Suzuki GSX,Pertalite,1500,4124455,10213,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-22 00:00:00,139,
9c5c3085-0a85-4f17-9556-732cc1106ba2,mobil,Suzuki Ertiga,Shell Super,2000,4594934,46684,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-19 00:00:00,71,
8179f78b-4b85-4819-a6b9-9af96e4ad875,sepeda motor,Kawasaki Ninja,Shell Super,125,1203082,21051,Gubeng,"Surabaya, East Java, Indonesia",2023-04-15 00:00:00,153,
400025d3-7795-4ca4-9001-daf752725025,mobil,Suzuki Ertiga,Diesel,1200,4118099,34179,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-09 00:00:00,127,
20c98303-3ff1-40c2-a1e2-734e5957b348,sepeda motor,Kawasaki Ninja,Diesel,2000,1466603,12406,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-01 00:00:00,97,
e0f4b3f7-6ea4-445f-83e3-b1b173036b72,mobil,Suzuki Ertiga,Pertamax,1500,3225379,37542,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-08-08 00:00:00,8,
c2a77d90-4593-4854-ace3-3ad81c4c4496,sepeda motor,Yamaha NMAX,Pertamax Turbo,1000,1265042,26325,gubeng,"Surabaya, Jawa Timur",2023-10-18 00:00:00,195,
b427c6bd-3cfb-400a-845b-328eeedd857f,mobil,Suzuki Ertiga,Pertalite,1000,3460007,40894,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-09-13 00:00:00,32,
ffd6f9e7-d66a-4026-92b9-4a8b134e8909,sepeda motor,Kawasaki Ninja,Pertamax,1800,2066432,12265,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-09-16 00:00:00,128,
dcc68cc2-7c98-4b30-9802-442ec62167f8,sepeda motor,Suzuki GSX,Pertamax Turbo,150,4063238,8810,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-28 00:00:00,90,
982eb5af-c8e9-4dca-a76e-22459b8aeff5,mobil,Mitsubishi Pajero,Diesel,200,1953039,22767,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-12-13 00:00:00,122,
3772e344-262e-4b20-8222-96c4c0b411a0,mobil,Honda Brio,Pertalite,125,3163762,36445,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-12-15 00:00:00,80,
52582018-3fc5-43e0-8eb8-cc16af074380,mobil,Honda Brio,Pertamax Turbo,100,1053118,25697,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-06-29 00:00:00,164,
7a7b9fe3-aec0-4a0d-a6bf-88909968096f,sepeda motor,Yamaha NMAX,Pertalite,1200,2785469,39246,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-03-23 00:00:00,169,
2a42f9dc-7e0a-41e1-8d84-5f200e663ae3,sepeda motor,Yamaha NMAX,Pertalite,200,4393969,24030,Gubeng,"Surabaya, East Java, Indonesia",2023-11-09 00:00:00,26,
fed0a129-3460-422f-8483-5b3100d9bced,sepeda motor,Kawasaki Ninja,Pertamax Turbo,1000,4460101,42353,Puskesmas Sumber Pucung,"Jalan TGP, Dusun Pakel, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-05 00:00:00,152,
03bca6dd-cbc9-4606-ad6a-2846617b5cc6,sepeda motor,Suzuki GSX,Pertamax,1500,3220998,42140,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-02 00:00:00,13,
b3d9045f-30d9-405d-b5fc-c7d995cb1fcd,mobil,Mitsubishi Pajero,Pertamax Turbo,125,4323777,47208,Puskesmas Sumber Pucung,"Jalan TGP, Dusun Pakel, Sumberpucung, Malang Regency, East Java, Indonesia",2023-01-03 00:00:00,49,
be2c7274-0c57-4836-9c49-2d177b8976c9,mobil,Honda Brio,Shell Super,200,2698421,13349,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-12 00:00:00,197,
85db2457-948f-48d8-ac41-600fb31855e5,sepeda motor,Suzuki GSX,Pertamax Turbo,250,279187,37446,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-10-10 00:00:00,95,
b3094ff9-6f47-4fd5-9641-d665c3a72f5f,mobil,Daihatsu Xenia,Pertalite,250,3902017,37757,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-03-03 00:00:00,133,
f23be931-d949-4c3b-ba12-2260e4384975,mobil,Suzuki Ertiga,Pertamax,1200,757878,43431,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-01-08 00:00:00,16,
f34291cf-c075-4f68-bc09-e0b04a5da08c,mobil,Honda Brio,Shell Super,100,2515319,39479,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-15 00:00:00,180,
976df00b-9875-4d26-b9c9-c2e2624f346e,sepeda motor,Suzuki GSX,Pertamax Turbo,200,1351250,15785,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-09-07 00:00:00,145,
795db8ab-0c16-4797-8279-c04021f44f68,sepeda motor,Vespa Sprint,Diesel,1000,2246655,30346,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-07 00:00:00,12,
323cb4b2-424d-4338-a199-ceaf21cd94bc,sepeda motor,Suzuki GSX,Shell Super,200,1750570,23954,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-11 00:00:00,91,
865f7de9-0ccf-4090-ba91-9b4821dac39a,sepeda motor,Yamaha NMAX,Pertalite,1500,1150145,15498,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-07-18 00:00:00,49,
72f9ebf6-c5d9-4d68-8658-45f8eb68c32e,mobil,Honda Brio,Pertamax,125,3089209,20013,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-09-20 00:00:00,98,
cafbc57f-7f3b-4624-a3ea-d57c7d017e28,mobil,Suzuki Ertiga,Pertalite,1200,1610553,9014,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-10-06 00:00:00,4,
6db50655-ac0b-4168-90db-41798b14ec27,sepeda motor,Suzuki GSX,Diesel,100,848132,9715,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-02-21 00:00:00,118,
d9faae59-56c1-4e29-84b4-3593ef263a61,mobil,Mitsubishi Pajero,Pertamax,1000,4059892,5171,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-03-14 00:00:00,80,
85f64ec5-795c-444a-95f5-a56f8dbb66fc,sepeda motor,Suzuki GSX,Pertalite,1200,12924,38483,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-01-03 00:00:00,7,
b15538d4-9939-4dcc-9476-a07a97867cf5,mobil,Suzuki Ertiga,Pertalite,200,1952719,4063,Stasiun Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-08-16 00:00:00,98,
7556965b-c35a-40d7-b144-6c2a89f996b5,sepeda motor,Kawasaki Ninja,Diesel,250,4864646,25627,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-19 00:00:00,108,
f14cbc5c-19ad-402c-8cae-25e9c21d4d63,sepeda motor,Vespa Sprint,Pertalite,1800,1531296,8607,Gubeng,"Surabaya, East Java, Indonesia",2023-08-07 00:00:00,185,
12e57765-d5da-417b-8938-ee4b24878458,mobil,Suzuki Ertiga,Pertalite,200,1349313,48736,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-29 00:00:00,20,
ec8ed7b1-ffa5-4630-ae8f-ab3adb97863d,sepeda motor,Kawasaki Ninja,Shell Super,100,3946435,27743,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-03-17 00:00:00,161,
2678a76b-b9e5-4b97-82b3-aae93c85a342,sepeda motor,Vespa Sprint,Pertamax Turbo,1200,2227040,15046,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-06-27 00:00:00,169,
1ea541ce-6c45-410a-b75a-e70fdad50edf,mobil,Daihatsu Xenia,Pertamax,125,3309757,528,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-02 00:00:00,155,
26bdebe0-a163-4d72-a275-b10b3d0d47d6,sepeda motor,Kawasaki Ninja,Pertamax Turbo,1500,164763,45444,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-24 00:00:00,35,
b99a92ab-461d-440b-94c8-1e44fcded3a5,mobil,Mitsubishi Pajero,Shell Super,125,235108,16198,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-28 00:00:00,127,
ef363cab-36b0-4986-bf93-44b0e13c66dc,sepeda motor,Vespa Sprint,Pertamax Turbo,250,2356014,40107,Gubeng,"Surabaya, East Java, Indonesia",2023-08-08 00:00:00,196,
a4021b1c-486e-4203-9e07-ea3afab62d69,sepeda motor,Suzuki GSX,Pertamax Turbo,2000,2001688,30298,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-02-12 00:00:00,68,
7f2b658d-2309-40f2-b2e0-a23057c5a2f6,mobil,Honda Brio,Pertalite,1000,723143,38936,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-01-05 00:00:00,126,
35f7ea99-945a-4d3e-a6c8-b7578c473667,mobil,Daihatsu Xenia,Pertamax Turbo,250,1690679,10965,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-05-19 00:00:00,59,
e6a63883-43fc-4a25-8c0d-423f9c512340,mobil,Toyota Avanza,Pertalite,2000,1416252,23064,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-26 00:00:00,146,
1d068283-fbb6-43d1-9bab-1c816c595126,mobil,Honda Brio,Pertamax,1000,4388954,20206,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-28 00:00:00,36,
81bb392f-fe1b-4325-99d9-bb36eddcb2a9,mobil,Honda Brio,Pertamax Turbo,1500,1160753,3581,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-08-16 00:00:00,67,
8bc5ea1d-c0e1-4bed-ab03-374a99304c09,mobil,Mitsubishi Pajero,Pertamax,1500,2149194,38857,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-12-05 00:00:00,178,
4a0e2c5f-3c56-43e6-b10e-100f353abb64,mobil,Daihatsu Xenia,Pertamax Turbo,125,1337761,1057,Bebek Kerto Jalibar Kepanjen,"Jalan Raya Pepen, RT.02/RW.01, Pepen, Mojosari, Malang Regency, East Java, Indonesia",2023-02-20 00:00:00,144,
f37b038d-04d6-4ed7-8d9d-2cb7c938ea2e,mobil,Honda Brio,Shell Super,100,656269,13062,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-08 00:00:00,110,
69cdf4ac-ba8d-4179-a1b9-f357acff95bf,mobil,Daihatsu Xenia,Shell Super,200,4697689,9671,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-05-31 00:00:00,106,
b3702d95-ee97-4c30-b0d7-16a693f99b42,sepeda motor,Kawasaki Ninja,Pertamax,1000,3566766,15693,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-08-30 00:00:00,65,
a399a9f8-4d18-41c3-ac01-07cfc420bc78,mobil,Mitsubishi Pajero,Pertalite,1800,123667,32398,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-05 00:00:00,172,
80da9955-a8fc-4364-867f-24ce289ee5a3,mobil,Honda Brio,Pertamax,200,139614,24520,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-24 00:00:00,149,
b1526a39-c556-43d3-af50-9e71ecf4c7b9,mobil,Daihatsu Xenia,Pertamax,100,189716,32011,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-04-15 00:00:00,8,
a4403972-c86f-4cd0-a7ba-3bd9efa8ab7c,sepeda motor,Suzuki GSX,Pertalite,1800,3501803,573,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-04-19 00:00:00,70,
8a0d1d00-cb7e-41ce-a3d7-2d5b4d63c8a5,mobil,Mitsubishi Pajero,Diesel,150,4812444,32275,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-01-03 00:00:00,154,
bf26b410-5a15-4e5e-8aa8-8e70fc88672b,sepeda motor,Yamaha NMAX,Pertamax Turbo,150,4562194,4007,National Taiwan University of Science and Technology,"Section 4, Keelung Road, Da’an District, Taipei City, Taiwan",2023-02-25 00:00:00,149,
f77c726d-b590-4378-b514-0bd5ef137c5f,sepeda motor,Yamaha NMAX,Diesel,1200,3268384,29901,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-26 00:00:00,189,
50b56ef6-928a-4724-8f4f-a7a21be94182,sepeda motor,Suzuki GSX,Shell Super,1000,674931,31535,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-02-26 00:00:00,94,
0ecd8f63-0a79-4a12-b306-2905fe484194,sepeda motor,Honda Beat,Pertalite,150,2860261,25089,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-14 00:00:00,144,
ce282b90-6150-4fc8-93b4-f7b729919f07,sepeda motor,Honda Beat,Pertamax,1800,958175,22528,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-18 00:00:00,145,
bd328a03-4251-4056-aabd-820e17fe5152,mobil,Daihatsu Xenia,Pertamax Turbo,100,770716,39811,Gubeng,"Surabaya, East Java, Indonesia",2023-01-14 00:00:00,196,
a6ea539a-90f6-4b5d-a2c1-06fb4e644f33,sepeda motor,Suzuki GSX,Shell Super,2000,1212024,38236,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-07-16 00:00:00,52,
728891a6-e297-45f7-bd3e-0502405ef7cc,sepeda motor,Suzuki GSX,Pertalite,1800,922037,717,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-06-27 00:00:00,185,
01911917-2ec8-4aa5-8630-8f1ab9a6a7b9,sepeda motor,Vespa Sprint,Pertalite,1000,827694,48953,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-19 00:00:00,196,
30cc25ed-ce0e-4fa0-a861-873f95aacd53,mobil,Mitsubishi Pajero,Pertamax Turbo,250,380011,49719,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-06-12 00:00:00,34,
64d72d6f-8f1a-46c1-8a16-ff2c49cb57ee,mobil,Toyota Avanza,Pertalite,1500,1898590,34338,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-12-13 00:00:00,107,
cd11bf00-ec46-4b69-bc93-a73bba79fe80,mobil,Daihatsu Xenia,Pertamax,250,2572779,11821,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-08-24 00:00:00,60,
d0e0d0ad-ead8-4c55-b3e2-6d236eb39271,mobil,Honda Brio,Diesel,1500,809366,37970,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-01 00:00:00,190,
0ecaef7d-feaf-4af7-b47b-146c6fac02c8,sepeda motor,Kawasaki Ninja,Diesel,250,1236210,46515,"UPN ""Veteran"" Jawa Timur","Jalan Rungkut Madya, Gunung Anyar, Surabaya, East Java, Indonesia",2023-04-01 00:00:00,72,
5f61e966-26a2-4d66-b02e-ffc414f82f22,mobil,Honda Brio,Shell Super,125,4601373,11251,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-10-26 00:00:00,200,
04a5f89a-b42b-4e38-a546-5b8cb166332a,mobil,Honda Brio,Diesel,150,4050610,35344,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-30 00:00:00,134,
02a38f3e-091b-4bf0-b036-f06b1fd2dd48,mobil,Honda Brio,Diesel,200,3268899,7881,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-11 00:00:00,190,
2e8f8211-d92f-4f66-99de-cac7ef049df1,sepeda motor,Yamaha NMAX,Shell Super,200,2370380,27288,Halte Dukuh Atas 1,"Kuningan, Setia Budi, South Jakarta City, Jakarta, Indonesia",2023-10-23 00:00:00,134,
eb687229-c327-4d50-94e4-4e6e224a4625,sepeda motor,Yamaha NMAX,Pertalite,150,4751629,31656,ALANA MALANG PROJECTOR | Pusat Sewa Lcd Proyektor Infocus dan Rental Screen Murah,"Jalan Raya Candi II, Karangbesuki, Malang City, East Java, Indonesia",2023-04-19 00:00:00,47,
dc595b49-24ff-4a57-9fe6-b47f0a123b2b,mobil,Suzuki Ertiga,Pertalite,1000,705533,36043,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-23 00:00:00,30,
f033df82-ce37-4cb7-8a38-e4a751cc7218,mobil,Daihatsu Xenia,Diesel,1800,958042,35377,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-04-19 00:00:00,176,
62ad3d52-99d3-4a6d-a4cc-55234781cace,sepeda motor,Yamaha NMAX,Pertamax Turbo,1500,364012,33595,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-10 00:00:00,103,
79be2d3b-ad3a-4126-abc7-46895ef9b6e3,mobil,Daihatsu Xenia,Pertamax Turbo,1200,3077311,20905,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-06-09 00:00:00,16,
4859ee6b-373d-4c0e-bf85-ca3645a4772c,mobil,Mitsubishi Pajero,Pertamax Turbo,1800,93011,2092,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-12-29 00:00:00,179,
7c170f51-a9f7-4e69-bda8-58211048dd95,mobil,Honda Brio,Shell Super,1800,786279,39179,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-11-18 00:00:00,52,
d75655d9-88ff-4762-906b-0f8c5d14619b,sepeda motor,Vespa Sprint,Pertalite,1000,2053658,34666,Warkop Pak Min,"Turus, Ternyang, Malang Regency, East Java, Indonesia",2024-01-01 00:00:00,200,
06293ed3-b6e1-4121-98b5-dc35ee17d294,mobil,Honda Brio,Shell Super,100,791909,30108,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-03-19 00:00:00,87,
ea2e6769-41d3-4662-99ed-35d828de8e96,sepeda motor,Honda Beat,Shell Super,250,4348415,29147,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-10 00:00:00,10,
4c0afaf2-b70e-4886-99a2-3ceeb35a5269,sepeda motor,Yamaha NMAX,Pertamax Turbo,100,3659100,49260,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-18 00:00:00,79,
7ae18399-9159-45f0-8cc9-c4da4057892a,sepeda motor,Suzuki GSX,Pertamax Turbo,125,4235727,13386,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-30 00:00:00,93,
2eaff8a1-b4df-4ae3-9e8e-0c0b34abb368,sepeda motor,Kawasaki Ninja,Diesel,150,2070619,14136,Cv. Berkah Semi Mandiri,"Tempel, Kambingan, Gresik Regency, East Java, Indonesia",2023-03-22 00:00:00,114,
5c20e22c-8cc0-4d19-b802-ba9ed080e639,mobil,Suzuki Ertiga,Pertamax Turbo,200,430684,28401,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-26 00:00:00,109,
2cd73767-c10a-42af-bd09-21cf5ef66464,sepeda motor,Yamaha NMAX,Pertamax Turbo,1500,588311,49045,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-10-19 00:00:00,124,
b5f3356a-a986-48b8-a9fb-25a68f28bb5e,sepeda motor,Honda Beat,Pertamax,250,717614,20590,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-09 00:00:00,64,
86565c39-9ead-4ed3-8848-2df4c8b9893d,sepeda motor,Honda Beat,Diesel,250,4223004,45157,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-07-17 00:00:00,51,
0d32a50e-8d8b-43c3-a080-26a3a9851bf6,mobil,Honda Brio,Diesel,1800,3323317,15845,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-14 00:00:00,23,
0addba1a-3d3a-437d-8928-1ee7b1d2f81a,sepeda motor,Vespa Sprint,Diesel,1800,1155980,382,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-16 00:00:00,75,
c57658be-c55d-4459-8209-ad02757901b6,mobil,Suzuki Ertiga,Pertalite,2000,2723340,3244,Halte Dukuh Atas 1,"Kuningan, Setia Budi, South Jakarta City, Jakarta, Indonesia",2023-12-01 00:00:00,61,
68f85ba8-d2c0-406d-a6ae-71a961f0a4b0,mobil,Honda Brio,Pertalite,1800,2719072,21379,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2024-01-01 00:00:00,67,
68d84c49-a454-4d72-869b-9007f15ca820,sepeda motor,Honda Beat,Pertamax Turbo,1800,1518936,45079,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-09-27 00:00:00,50,
3514dc19-4547-4f04-a927-c4ea9459e418,sepeda motor,Vespa Sprint,Pertamax Turbo,250,1238253,34950,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-29 00:00:00,41,
cb4f76de-ad5c-4ea8-934a-c81e55b375d8,mobil,Mitsubishi Pajero,Pertamax Turbo,1000,465571,4277,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-04-24 00:00:00,109,
f1295e28-c0ae-4622-9e5c-0f1d82b2c2d3,sepeda motor,Suzuki GSX,Shell Super,1800,3965683,28110,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-01-24 00:00:00,34,
93eb66f0-bedb-48ae-9b2b-56696eeceab2,sepeda motor,Yamaha NMAX,Shell Super,1000,3221261,10526,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-20 00:00:00,30,
535f4065-4653-4095-97e0-a5fc440f6c88,sepeda motor,Honda Beat,Diesel,1500,4339994,11449,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-30 00:00:00,196,
90f8d69a-56d9-468f-aec0-e8f2150f806a,sepeda motor,Kawasaki Ninja,Shell Super,250,3198527,17553,National Taiwan University of Science and Technology,"Section 4, Keelung Road, Da’an District, Taipei City, Taiwan",2023-02-04 00:00:00,126,
8b0f8132-07eb-40c7-a3a9-bc3ac7ab6a0f,mobil,Toyota Avanza,Diesel,125,1600893,14202,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-02-22 00:00:00,32,
e1e84ec4-0347-48a2-9fa1-be415b5d6e3e,sepeda motor,Kawasaki Ninja,Diesel,250,1710127,2297,National Taiwan University of Science and Technology,"Section 4, Keelung Road, Da’an District, Taipei City, Taiwan",2023-06-06 00:00:00,2,
a4326091-a667-4cd2-bdff-02b23046ccda,mobil,Daihatsu Xenia,Pertamax Turbo,125,2052895,4129,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-09-16 00:00:00,26,
cbf2bca4-e28a-4e54-a781-62088f669bef,sepeda motor,Kawasaki Ninja,Pertamax,1800,3225066,13753,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-09-11 00:00:00,147,
58d59c42-160f-4b97-8975-8459096a2a00,mobil,Toyota Avanza,Pertalite,100,2840668,22714,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-03-02 00:00:00,134,
